  1879
1966   1   2439147
1966   2   2439176
1966   3   2439206
1966  -3   2439236
1966   4   2439265
1966   5   2439295
1966   6   2439324
1966   7   2439353
1966   8   2439383
1966   9   2439412
1966  10   2439441
1966  11   2439471
1966  12   2439501
1967   1   2439530
1967   2   2439560
1967   3   2439590
1967   4   2439619
1967   5   2439649
1967   6   2439679
1967   7   2439708
1967   8   2439737
1967   9   2439767
1967  10   2439796
1967  11   2439826
1967  12   2439855
1968   1   2439885
1968   2   2439914
1968   3   2439944
1968   4   2439974
1968   5   2440003
1968   6   2440033
1968   7   2440062
1968  -7   2440092
1968   8   2440121
1968   9   2440151
1968  10   2440180
1968  11   2440210
1968  12   2440239
1969   1   2440269
1969   2   2440298
1969   3   2440328
1969   4   2440357
1969   5   2440387
1969   6   2440416
1969   7   2440446
1969   8   2440476
1969   9   2440505
1969  10   2440535
1969  11   2440564
1969  12   2440594
1970   1   2440623
1970   2   2440653
1970   3   2440682
1970   4   2440711
1970   5   2440741
1970   6   2440771
1970   7   2440800
1970   8   2440830
1970   9   2440859
1970  10   2440889
1970  11   2440919
1970  12   2440948
1971   1   2440978
1971   2   2441007
1971   3   2441037
1971   4   2441066
1971   5   2441095
1971  -5   2441125
1971   6   2441154
1971   7   2441184
1971   8   2441213
1971   9   2441243
1971  10   2441273
1971  11   2441303
1971  12   2441332
1972   1   2441362
1972   2   2441391
1972   3   2441421
1972   4   2441450
1972   5   2441479
1972   6   2441509
1972   7   2441538
1972   8   2441568
1972   9   2441597
1972  10   2441627
1972  11   2441657
1972  12   2441687
1973   1   2441716
1973   2   2441746
1973   3   2441775
1973   4   2441805
1973   5   2441834
1973   6   2441863
1973   7   2441893
1973   8   2441922
1973   9   2441951
1973  10   2441981
1973  11   2442011
1973  12   2442041
1974   1   2442070
1974   2   2442100
1974   3   2442130
1974   4   2442159
1974  -4   2442189
1974   5   2442218
1974   6   2442247
1974   7   2442277
1974   8   2442306
1974   9   2442335
1974  10   2442365
1974  11   2442395
1974  12   2442424
1975   1   2442454
1975   2   2442484
1975   3   2442514
1975   4   2442543
1975   5   2442573
1975   6   2442602
1975   7   2442631
1975   8   2442661
1975   9   2442690
1975  10   2442719
1975  11   2442749
1975  12   2442778
1976   1   2442808
1976   2   2442838
1976   3   2442868
1976   4   2442897
1976   5   2442927
1976   6   2442956
1976   7   2442986
1976   8   2443015
1976  -8   2443045
1976   9   2443074
1976  10   2443104
1976  11   2443133
1976  12   2443162
1977   1   2443192
1977   2   2443222
1977   3   2443251
1977   4   2443281
1977   5   2443311
1977   6   2443340
1977   7   2443370
1977   8   2443399
1977   9   2443429
1977  10   2443458
1977  11   2443488
1977  12   2443517
1978   1   2443546
1978   2   2443576
1978   3   2443606
1978   4   2443635
1978   5   2443665
1978   6   2443694
1978   7   2443724
1978   8   2443754
1978   9   2443783
1978  10   2443813
1978  11   2443842
1978  12   2443872
1979   1   2443901
1979   2   2443931
1979   3   2443960
1979   4   2443989
1979   5   2444019
1979   6   2444048
1979  -6   2444078
1979   7   2444108
1979   8   2444137
1979   9   2444167
1979  10   2444197
1979  11   2444226
1979  12   2444256
1980   1   2444285
1980   2   2444315
1980   3   2444344
1980   4   2444373
1980   5   2444403
1980   6   2444432
1980   7   2444462
1980   8   2444491
1980   9   2444521
1980  10   2444551
1980  11   2444580
1980  12   2444610
1981   1   2444640
1981   2   2444669
1981   3   2444699
1981   4   2444728
1981   5   2444757
1981   6   2444787
1981   7   2444816
1981   8   2444845
1981   9   2444875
1981  10   2444905
1981  11   2444934
1981  12   2444964
1982   1   2444994
1982   2   2445024
1982   3   2445053
1982   4   2445083
1982  -4   2445112
1982   5   2445141
1982   6   2445171
1982   7   2445200
1982   8   2445229
1982   9   2445259
1982  10   2445289
1982  11   2445318
1982  12   2445348
1983   1   2445378
1983   2   2445408
1983   3   2445437
1983   4   2445467
1983   5   2445496
1983   6   2445525
1983   7   2445555
1983   8   2445584
1983   9   2445613
1983  10   2445643
1983  11   2445672
1983  12   2445702
1984   1   2445732
1984   2   2445762
1984   3   2445791
1984   4   2445821
1984   5   2445851
1984   6   2445880
1984   7   2445909
1984   8   2445939
1984   9   2445968
1984  10   2445997
1984 -10   2446027
1984  11   2446056
1985  12   2446086
1985   1   2446116
1985   2   2446145
1985   3   2446175
1985   4   2446205
1985   5   2446234
1985   6   2446264
1985   7   2446293
1985   8   2446323
1985   9   2446352
1985  10   2446381
1985  11   2446411
1985  12   2446440
1986   1   2446470
1986   2   2446499
1986   3   2446529
1986   4   2446559
1986   5   2446588
1986   6   2446618
1986   7   2446648
1986   8   2446677
1986   9   2446707
1986  10   2446736
1986  11   2446766
1986  12   2446795
1987   1   2446824
1987   2   2446854
1987   3   2446883
1987   4   2446913
1987   5   2446943
1987   6   2446972
1987  -6   2447002
1987   7   2447031
1987   8   2447061
1987   9   2447091
1987  10   2447120
1987  11   2447150
1987  12   2447179
1988   1   2447209
1988   2   2447238
1988   3   2447267
1988   4   2447297
1988   5   2447326
1988   6   2447356
1988   7   2447385
1988   8   2447415
1988   9   2447445
1988  10   2447474
1988  11   2447504
1988  12   2447534
1989   1   2447563
1989   2   2447593
1989   3   2447622
1989   4   2447651
1989   5   2447681
1989   6   2447710
1989   7   2447740
1989   8   2447769
1989   9   2447799
1989  10   2447829
1989  11   2447858
1989  12   2447888
1990   1   2447918
1990   2   2447947
1990   3   2447977
1990   4   2448006
1990   5   2448035
1990  -5   2448065
1990   6   2448094
1990   7   2448123
1990   8   2448153
1990   9   2448183
1990  10   2448212
1990  11   2448242
1990  12   2448272
1991   1   2448302
1991   2   2448331
1991   3   2448361
1991   4   2448390
1991   5   2448419
1991   6   2448449
1991   7   2448478
1991   8   2448507
1991   9   2448537
1991  10   2448566
1991  11   2448596
1991  12   2448626
1992   1   2448656
1992   2   2448685
1992   3   2448715
1992   4   2448745
1992   5   2448774
1992   6   2448803
1992   7   2448833
1992   8   2448862
1992   9   2448891
1992  10   2448921
1992  11   2448950
1992  12   2448980
1993   1   2449010
1993   2   2449039
1993   3   2449069
1993  -3   2449099
1993   4   2449128
1993   5   2449158
1993   6   2449187
1993   7   2449217
1993   8   2449246
1993   9   2449275
1993  10   2449305
1993  11   2449334
1993  12   2449364
1994   1   2449393
1994   2   2449423
1994   3   2449453
1994   4   2449483
1994   5   2449512
1994   6   2449542
1994   7   2449571
1994   8   2449601
1994   9   2449630
1994  10   2449659
1994  11   2449689
1994  12   2449718
1995   1   2449748
1995   2   2449777
1995   3   2449807
1995   4   2449837
1995   5   2449866
1995   6   2449896
1995   7   2449926
1995   8   2449955
1995  -8   2449985
1995   9   2450014
1995  10   2450044
1995  11   2450073
1995  12   2450102
1996   1   2450132
1996   2   2450161
1996   3   2450191
1996   4   2450220
1996   5   2450250
1996   6   2450280
1996   7   2450309
1996   8   2450339
1996   9   2450368
1996  10   2450398
1996  11   2450428
1996  12   2450457
1997   1   2450487
1997   2   2450516
1997   3   2450545
1997   4   2450575
1997   5   2450604
1997   6   2450634
1997   7   2450663
1997   8   2450693
1997   9   2450723
1997  10   2450752
1997  11   2450782
1997  12   2450812
1998   1   2450841
1998   2   2450871
1998   3   2450900
1998   4   2450929
1998   5   2450959
1998  -5   2450988
1998   6   2451017
1998   7   2451047
1998   8   2451077
1998   9   2451106
1998  10   2451136
1998  11   2451166
1998  12   2451196
1999   1   2451225
1999   2   2451255
1999   3   2451284
1999   4   2451313
1999   5   2451343
1999   6   2451372
1999   7   2451401
1999   8   2451431
1999   9   2451460
1999  10   2451490
1999  11   2451520
1999  12   2451550
2000   1   2451579
2000   2   2451609
2000   3   2451639
2000   4   2451668
2000   5   2451697
2000   6   2451727
2000   7   2451756
2000   8   2451785
2000   9   2451815
2000  10   2451844
2000  11   2451874
2000  12   2451904
2001   1   2451933
2001   2   2451963
2001   3   2451993
2001   4   2452023
2001  -4   2452052
2001   5   2452081
2001   6   2452111
2001   7   2452140
2001   8   2452169
2001   9   2452199
2001  10   2452228
2001  11   2452258
2001  12   2452287
2002   1   2452317
2002   2   2452347
2002   3   2452377
2002   4   2452406
2002   5   2452436
2002   6   2452465
2002   7   2452495
2002   8   2452524
2002   9   2452553
2002  10   2452583
2002  11   2452612
2002  12   2452642
2003   1   2452671
2003   2   2452701
2003   3   2452731
2003   4   2452760
2003   5   2452790
2003   6   2452820
2003   7   2452849
2003   8   2452879
2003   9   2452908
2003  10   2452937
2003  11   2452967
2003  12   2452996
2004   1   2453026
2004   2   2453055
2004  -2   2453085
2004   3   2453114
2004   4   2453144
2004   5   2453174
2004   6   2453203
2004   7   2453233
2004   8   2453262
2004   9   2453292
2004  10   2453321
2004  11   2453351
2004  12   2453380
2005   1   2453410
2005   2   2453439
2005   3   2453469
2005   4   2453498
2005   5   2453528
2005   6   2453557
2005   7   2453587
2005   8   2453617
2005   9   2453646
2005  10   2453676
2005  11   2453706
2005  12   2453735
2006   1   2453764
2006   2   2453794
2006   3   2453823
2006   4   2453853
2006   5   2453882
2006   6   2453912
2006   7   2453941
2006  -7   2453971
2006   8   2454000
2006   9   2454030
2006  10   2454060
2006  11   2454089
2006  12   2454119
2007   1   2454149
2007   2   2454178
2007   3   2454207
2007   4   2454237
2007   5   2454266
2007   6   2454295
2007   7   2454325
2007   8   2454354
2007   9   2454384
2007  10   2454414
2007  11   2454444
2007  12   2454473
2008   1   2454503
2008   2   2454533
2008   3   2454562
2008   4   2454591
2008   5   2454621
2008   6   2454650
2008   7   2454679
2008   8   2454709
2008   9   2454738
2008  10   2454768
2008  11   2454798
2008  12   2454827
2009   1   2454857
2009   2   2454887
2009   3   2454917
2009   4   2454946
2009   5   2454975
2009  -5   2455005
2009   6   2455034
2009   7   2455063
2009   8   2455093
2009   9   2455122
2009  10   2455152
2009  11   2455181
2009  12   2455211
2010   1   2455241
2010   2   2455271
2010   3   2455300
2010   4   2455330
2010   5   2455359
2010   6   2455389
2010   7   2455418
2010   8   2455447
2010   9   2455477
2010  10   2455506
2010  11   2455536
2010  12   2455565
2011   1   2455595
2011   2   2455625
2011   3   2455654
2011   4   2455684
2011   5   2455714
2011   6   2455743
2011   7   2455773
2011   8   2455802
2011   9   2455831
2011  10   2455861
2011  11   2455890
2011  12   2455920
2012   1   2455949
2012   2   2455979
2012   3   2456008
2012  -3   2456038
2012   4   2456068
2012   5   2456098
2012   6   2456127
2012   7   2456157
2012   8   2456186
2012   9   2456215
2012  10   2456245
2012  11   2456274
2012  12   2456304
2013   1   2456333
2013   2   2456363
2013   3   2456392
2013   4   2456422
2013   5   2456452
2013   6   2456481
2013   7   2456511
2013   8   2456540
2013   9   2456570
2013  10   2456599
2013  11   2456629
2013  12   2456658
2014   1   2456688
2014   2   2456717
2014   3   2456747
2014   4   2456776
2014   5   2456806
2014   6   2456835
2014   7   2456865
2014   8   2456894
2014   9   2456924
2014  -9   2456954
2014  10   2456983
2014  11   2457013
2014  12   2457042
2015   1   2457072
2015   2   2457101
2015   3   2457131
2015   4   2457160
2015   5   2457189
2015   6   2457219
2015   7   2457248
2015   8   2457278
2015   9   2457308
2015  10   2457338
2015  11   2457367
2015  12   2457397
2016   1   2457426
2016   2   2457456
2016   3   2457485
2016   4   2457515
2016   5   2457544
2016   6   2457573
2016   7   2457603
2016   8   2457632
2016   9   2457662
2016  10   2457692
2016  11   2457721
2016  12   2457751
2017   1   2457781
2017   2   2457810
2017   3   2457840
2017   4   2457869
2017   5   2457899
2017  -5   2457928
2017   6   2457957
2017   7   2457987
2017   8   2458016
2017   9   2458046
2017  10   2458075
2017  11   2458105
2017  12   2458135
2018   1   2458165
2018   2   2458194
2018   3   2458224
2018   4   2458253
2018   5   2458283
2018   6   2458312
2018   7   2458341
2018   8   2458371
2018   9   2458400
2018  10   2458430
2018  11   2458459
2018  12   2458489
2019   1   2458519
2019   2   2458549
2019   3   2458578
2019   4   2458608
2019   5   2458637
2019   6   2458667
2019   7   2458696
2019   8   2458725
2019   9   2458755
2019  10   2458784
2019  11   2458814
2019  12   2458843
2020   1   2458873
2020   2   2458903
2020   3   2458932
2020   4   2458962
2020  -4   2458992
2020   5   2459021
2020   6   2459051
2020   7   2459080
2020   8   2459109
2020   9   2459139
2020  10   2459168
2020  11   2459198
2020  12   2459227
2021   1   2459257
2021   2   2459286
2021   3   2459316
2021   4   2459346
2021   5   2459375
2021   6   2459405
2021   7   2459434
2021   8   2459464
2021   9   2459493
2021  10   2459523
2021  11   2459552
2021  12   2459582
2022   1   2459611
2022   2   2459641
2022   3   2459670
2022   4   2459700
2022   5   2459729
2022   6   2459759
2022   7   2459789
2022   8   2459818
2022   9   2459848
2022  10   2459877
2022  11   2459907
2022  12   2459936
2023   1   2459966
2023   2   2459995
2023  -2   2460025
2023   3   2460054
2023   4   2460084
2023   5   2460113
2023   6   2460143
2023   7   2460172
2023   8   2460202
2023   9   2460232
2023  10   2460261
2023  11   2460291
2023  12   2460320
2024   1   2460350
2024   2   2460379
2024   3   2460409
2024   4   2460438
2024   5   2460467
2024   6   2460497
2024   7   2460526
2024   8   2460556
2024   9   2460586
2024  10   2460615
2024  11   2460645
2024  12   2460675
2025   1   2460704
2025   2   2460734
