  0    -52.50917      0.09170     30.15211    -66.57864          0          0          0          0 -269405.5 -10986.9
  0    -52.50499      0.09170     30.15526    -66.57548          0          0          0          0 -269394.1 -10975.6
  0    -52.50082      0.09169     30.15841    -66.57231          0          0          0          0 -269382.8 -10964.2
