  0     18.19398      0.08495     51.57754     30.16060          0          0          0          0  97948.1  44671.0
  0     18.19816      0.08495     51.57581     30.16671          0          0          0          0  97970.1  44664.8
  0     18.20233      0.08495     51.57408     30.17283          0          0          0          0  97992.1  44658.6
  0     18.20233      0.08495     51.57408     30.17283          0          0          0          0  97992.1  44658.6
  0     18.20233      0.08495     51.57408     30.17283          0          0          0          0  97992.1  44658.6
  0     18.20233      0.08495     51.57408     30.17283          0          0          0          0  97992.1  44658.6
