///////////////////////////////////////



  1     -9.62150    -12.50266     42.08443    -12.70116    -176483    8432523       -631        687 -18326.4   1446.7
  1     -2.24823    -12.50979     42.90839     -2.99721     -61018   12080726       -233        724 -19076.3   1129.7
  1      2.70435    -12.51449     42.88206      3.60401      15932    8950657         32        723 -19047.2   1146.3
  1     41.11632    -23.22141     20.29385     40.11412     440739   -2354796       1505       -193 -20462.4   2854.4
  1    -41.90238    -23.17734     19.90967    -40.76740    -496489   -2477057      -1750       -204 -17986.6   2210.2
  1      7.19191    -23.12045     31.94281      7.79814      62944    3248990        196        279 -18679.3   2234.6
///////////////////////////////////////////
  1    -32.02683    -22.46578     25.39048    -32.85183    -406345      21064      -1436         11 -18008.6   2570.5
  1      0.53909    -22.45981     33.00451      0.59407     -18481    3780718        -88        322 -19090.4   2136.3
  1     26.55206    -22.44792     27.68496     27.81074     297787    1135718       1008        105 -19754.4   2563.9
  1    -39.33509    -22.34214     21.95269    -39.20549    -479123   -1586572      -1689       -126 -17942.1   2502.6
  1    -15.48598    -22.34061     31.25312    -16.79110    -220393    2903378       -788        251 -18714.3   2140.1
  1     -8.55881    -22.06926     32.81582     -9.44549    -134220    3678222       -491        313 -19008.6   2210.6
  1      1.51730    -22.06556     33.38269      1.68405      -5099    3958485        -41        337 -19393.8   2133.0
  1    -29.26984    -21.92904     27.05959    -30.61717    -380467     899354      -1344         85 -18311.7   1891.3
  1    -15.68884    -21.92600     31.60478    -17.12984    -223630    3080542       -798        264 -19044.1   2215.7
  1    -40.60139    -21.45147     22.01357    -40.79410    -497342   -1529613      -1749       -121 -18248.6   2217.3
  1     30.90073    -21.42187     26.80705     32.38726     350366     697062       1191         69 -19783.2   2597.8
  1    -43.92242    -13.71193     26.23652    -48.70456    -589922     394379      -2073         43 -17647.9   2208.1
///////////////////////////////////////d2014.3.3  1     36.37436     -6.74986     36.30338     46.95361     519472    5358990       1773        448 -19408.9   1867.0
  1     16.59515      4.69387     56.43134     30.98385     333001   16042765       1127       1255 -17936.6   1160.5
  1     46.83389     -6.73635     29.55014     56.37139     628563    1975510       2154        174 -20142.8   2229.0
  1    -53.93509     -6.06864     24.98121    -62.47165    -750720    -167842      -2626         -5 -17205.4   1543.2
////////////14.04.23
  1    -85.64164     22.03699     15.70763   -106.23640   -1231228   -4053338      -4289       -345 -23710.4  -2721.5
  1    -80.51769     22.02973     19.78175   -103.67253   -1196758   -2126863      -4173       -174 -25185.5  -3536.5
  1    -88.72035     22.04331     13.28583   -107.79559   -1247061   -5178774      -4346       -448 -24048.5  -2114.5
  1    -86.17119     22.03795     15.28958   -106.50335   -1231241   -4188669      -4291       -357 -24470.6  -3143.6
  1    -84.84180     22.03564     16.34020   -105.83405   -1224190   -3627681      -4265       -306 -24465.7  -3982.9
//////////5.26
  1    -83.55373     22.03365     17.36163   -105.18801   -1216070   -3136976      -4236       -262 -24815.7  -4290.0
  1     33.77901     21.14960     57.47344     74.66251     843326   16402227       2893       1281 -18646.6   1140.9
  1     40.30117     21.15425     52.23342     80.04153     904241   13478731       3109       1067 -19414.7   1558.9
  1     55.11954     21.16397     40.09024     89.63337    1010862    7029211       3475        579 -19071.0   1913.8
  1     57.97112     21.16628     37.74235     91.23831    1030784    5792936       3547        483 -19980.8   2142.3
  1    -75.33965     21.28176     23.58002   -100.39147   -1189689   -1057108      -4141        -81 -16473.5   1797.7
  1    -70.85543     21.28037     27.22503    -98.12959   -1163564     651936      -4053         64 -16503.2   1798.4
  1    -66.67200     21.28007     30.64482    -95.99127   -1138716    2342234      -3966        204 -16887.9   1439.5
  1    -61.57397     21.28071     34.83058    -93.31987   -1108636    4394048      -3863        370 -16868.8   1491.8
  1    -41.99793     21.28536     50.91793    -81.47053    -976952   12837598      -3403       1019 -17230.0    763.7
  1    -32.66956     21.28804     58.42593    -73.85948    -891623   17000689      -3111       1323 -17195.5    411.0
  1    -23.22128     21.29211     65.67630    -63.11423    -771079   21109073      -2692       1615 -17596.6    344.0
  1    -13.91643     21.29536     71.97059    -46.38653    -581989   24806779      -2036       1873 -17637.8    112.1
  1     -4.82820     21.30021     76.10156    -19.05470    -262282   27217976       -929       2041 -17569.3    384.6
  1      4.24043     21.30428     76.25476     16.85380     167372   27331783        556       2049 -16553.1    353.1
  1     12.42475     21.30766     72.84326     42.80624     478412   25237535       1622       1904 -16847.6    803.3
  1     20.38888     21.31233     67.73077     58.92179     661660   22266198       2266       1697 -17228.6    756.3
  1     28.45098     21.31620     61.74180     69.62183     786509   18804365       2699       1452 -18684.0   1123.8
  1     55.71690     21.33304     39.67722     90.16747    1019667    6824504       3508        563 -20166.5   1862.1
  1     62.54254     21.33817     34.06128     93.89601    1061007    3994154       3651        340 -20076.8   1809.4
  1     73.86615     21.34972     24.80866     99.71622    1129102    -532231       3885        -36 -20861.9   2520.3
  1     78.62976     21.35538     20.95848    102.10938    1155488   -2314611       3978       -189 -20873.2   2502.4
  1     81.10145     21.35975     18.97461    103.35167    1169670   -3213714       4026       -269 -20849.1   2599.2
  1    -25.99196     21.45515     63.70350    -67.02574    -815077   19956785      -2848       1535 -17232.1    374.0
 /////////////
 1    -57.52126     21.60423     38.31719    -91.48193   -1092865    6184175      -3795        513     54.5   -691.3
  1    -46.32167     21.60694     47.53522    -84.84727   -1015183   11033571      -3536        884     58.3   -663.2
  1    -40.09258     21.60823     52.62501    -80.53486    -966043   13791571      -3368       1090     62.1   -729.6
  1    -30.69392     21.61149     60.15562    -72.48272    -873971   17985127      -3054       1393     26.2   -614.4
  1     13.54715     21.62923     72.44708     46.22162     514269   25050720       1765       1892     57.6     10.3
  1    -76.84209     21.75857     22.60076   -101.59318   -1203313   -1511651      -4188       -120   -273.2   -650.0
  1    -66.75066     21.75648     30.80646    -96.51951   -1146733    2408045      -3993        211    107.3   -725.2
  1    -87.85273     21.91548     13.89949   -107.24436   -1266888   -5418205      -4410       -470   -334.6   -661.1
  1    -79.81134     21.90596     20.28537   -103.20760   -1221441   -2577011      -4251       -213   -329.2   -669.0
  1    -50.11437     21.90396     44.55616    -87.59036   -1045423    9397810      -3640        760   -251.7   -322.6
  1    -26.29105     21.91027     63.73629    -68.22790    -828728   20011988      -2893       1539    386.5   -721.2
  1     -4.83345     21.91756     76.69000    -19.84903    -272955   27601535       -960       2066    285.9   -273.6
  1    -61.37316     22.04210     35.35078    -94.03662   -1118412    4687999      -3887        393   -705.6   -657.3
  1    -54.68344     22.04225     40.85667    -90.40929   -1078004    7482543      -3758        614    448.0   -598.8
  1    -44.75805     22.04439     49.02258    -84.40634   -1010440   11828210      -3516        944   -261.4   -690.6
  1     11.91524     22.06265     73.73095     43.07982     485442   25816691       1640       1944     -3.8     11.4
  1    -81.36345     22.30845     19.24651   -104.34743   -1233678   -3035827      -4296       -251   -343.1  -1024.3
  1      2.62056     21.95433     77.21245     11.04555     801580   26113071         10       2087  28127.4    -32.5
/////////////2015-03-05 
  1    -34.58191     -6.14277     37.85677    -45.62229    -558799    6091386      -1958        502     31.5     21.7
  1    -22.75549     -6.13198     44.00923    -32.32499    -404941    9335757      -1426        751     -4.2     96.7
  1    -16.83062     -6.12650     46.34462    -24.64776    -316023   10593885      -1118        847      6.8     23.3
  1    -10.18178     -6.11969     48.22518    -15.29741    -206970   11630603       -742        923     34.0    108.5
  1     -2.33452     -6.11090     49.29596     -3.56069     -70664   12213868       -269        968     81.3     42.9
  1      5.25631     -6.10271     49.06179      7.99115      64587   12090763        199        959    -37.6     62.2
  1     11.42784     -6.09652     47.96126     17.11020     170858   11489751        567        915    -10.5     47.3
  1     22.14212     -6.08401     44.31979     31.59021     339062    9528049       1150        768     46.8     49.2
  1     31.91229     -6.07276     39.44894     42.90075     472613    6960703       1612        571   -657.2     70.4
  1     42.33982     -6.06173     33.06923     53.05621     587385    3802842       2010        322     78.5   -698.5
  1     53.37883     -6.04174     25.40514     62.07783     691219      33859       2370         12     30.4   -619.1
