///////////////////////////////////////



  1      2.04237    -12.51384     42.91281      2.72283      25539    7862286         64        642 -25154.0   8640.0
  1     41.75892    -23.22092     19.95137     40.62649     461367   -3329225       1577       -274 -25143.0   8992.0
  1    -41.90614    -23.17733     19.90765    -40.77038    -480793   -3279642      -1691       -272 -23341.5   8401.6
  1    -14.83210    -23.11973     30.65049    -15.88220    -188846    1634313       -680        147 -25189.8   9465.1
  1      7.15026    -23.11819     31.94970      7.75366      81911    2252474        262        197 -24818.9   9734.4
///////////////////////////////////////////////////////
  1    -33.22077    -22.46533     24.84967    -33.91400    -396377   -1052867      -1399        -78 -25183.5   8708.1
  1     -0.12031    -22.45984     33.00667     -0.13258      -7818    2759128        -50        238 -25169.0   9799.0
  1     26.41052    -22.44801     27.73915     27.67625     312100     240268       1059         32 -24859.8   9415.9
  1    -39.32257    -22.34212     21.95922    -39.19518    -458677   -2410175      -1613       -198 -24789.1   9089.8
  1    -16.59257    -22.34046     30.98115    -17.94368    -212139    1806206       -759        160 -25512.8   9437.7
  1     -9.04740    -22.06923     32.74796     -9.97797    -118429    2656509       -436        231 -25921.0   9435.5
  1      0.83284    -22.06563     33.39546      0.92449       4222    2980085         -8        258 -25139.3   9378.7
  1    -30.16371    -21.92872     26.68028    -31.44377    -367189    -217775      -1297         -8 -25547.6   8982.5
  1    -16.19370    -21.92596     31.48049    -17.65967    -208093    2033380       -748        180 -25491.0   9416.8
  1    -39.06091    -21.45239     22.83122    -39.51999    -460684   -1997677      -1622       -160 -25178.3   8755.2
  1    -29.02645    -21.45182     27.58750    -30.63265    -358288     211117      -1265         28 -25540.3   8987.4
  1     33.56846    -21.41956     25.59296     34.80187     395264    -779175       1347        -54 -25207.9   9387.7
  1    -43.93531    -13.70617     26.23298    -48.71941    -566876    -378273      -1990        -24 -25219.5   8302.4
///////////////////////////////////////d2014.3.3
  1     36.37018     -6.74989     36.30587     46.94950     533491    4460821       1825        377 -24133.8   8348.3
  1     16.09435      4.69353     56.64088     30.16231     339676   15149281       1153       1185 -23284.7   8311.9
  1     44.02032     -6.73745     31.45229     53.99569     615506    2062384       2107        183 -24389.6   8337.1
  1    -53.94343     -6.06867     24.97510    -62.47784    -727229    -949315      -2543        -71 -24745.6   7537.3
 ////////////////14.04.23
 1    -85.64581     22.03700     15.70434   -106.23850   -1237886   -4908697      -4313       -420 -21543.9   4103.4
  1    -80.52186     22.02973     19.77841   -103.67460   -1204482   -2829459      -4197       -233 -23018.9   1829.7
  1    -88.72451     22.04332     13.28256   -107.79771   -1256301   -6161181      -4374       -536 -21519.7   5895.5
  1    -86.17535     22.03795     15.28630   -106.50545   -1239308   -5085807      -4319       -435 -21941.8   3954.8
  1    -84.84596     22.03564     16.33690   -105.83614   -1231728   -4713147      -4293       -402 -21936.9   4756.3
/////////5.26
  1    -83.56207     22.03366     17.35500   -105.19219   -1223967   -4322862      -4264       -366 -22294.2   5166.4
  1     35.89196     21.15064     55.78808     76.51973     858041   14813749       2949       1158 -17224.8   6208.8
  1     51.32238     21.16110     43.21575     87.40496     985695    8068337       3393        657 -19430.2   6152.6
  1     59.06553     21.16726     36.84157     91.84137    1037356    4854440       3571        407 -20045.1   5801.0
  1    -73.46599     21.28102     25.10008    -99.44884   -1165181    -729522      -4056        -52 -20861.7   4666.5
  1    -69.32691     21.28003     28.47257    -97.35233   -1140686     816595      -3971         78 -21204.8   5046.6
  1    -64.64181     21.28038     32.30980    -94.93815   -1112634    2664044      -3874        230 -21533.7   5108.9
  1    -60.34644     21.28030     35.84024    -92.66094   -1085033    4422450      -3778        371 -22264.5   5064.1
  1    -44.06526     21.28428     49.23015    -82.91749    -969539   11315698      -3379        901 -24438.3   5381.0
  1    -31.95953     21.28800     58.98681    -73.18395    -854459   16608596      -2981       1286 -26617.8   5832.0
  1    -21.03511     21.29310     67.26000    -59.90375    -697330   21169493      -2436       1611 -29492.4   6538.5
  1    -12.48793     21.29536     72.79804    -42.94038    -498737   24319896      -1748       1829 -31305.1   7216.0
  1     -3.55381     21.30078     76.40290    -14.22045    -173087   26286667       -620       1967 -27429.8   8290.9
  1      6.04487     21.30433     75.74176     23.47514     249839   25889457        842       1940 -17607.2   8363.2
  1     10.88389     21.30755     73.67246     38.73630     422282   24719511       1438       1859 -15049.7   7996.6
  1     17.87732     21.31099     69.46095     54.60139     602831   22368836       2064       1696 -14328.0   7226.3
  1     25.70642     21.31532     63.83810     66.41808     740080   19197878       2539       1473 -15451.5   6882.2
  1     47.04288     21.32709     46.81141     84.95013     956085    9959193       3290        800 -18640.5   6168.0
  1     52.20081     21.33077     42.57223     88.13365     993716    7795846       3421        636 -19391.9   5718.5
  1     56.29607     21.33337     39.20027     90.49391    1021841    6056330       3520        501 -20112.5   5782.5
  1     64.27978     21.34008     32.63520     94.81140    1071253    2763838       3690        239 -20403.7   5842.3
  1     72.35916     21.34806     26.03285     98.95602    1121615    -363501       3863        -20 -21539.0   5502.1
  1     77.14419     21.35398     22.15599    101.36424    1149539   -2196831       3961       -177 -21954.0   5752.0
  1     81.45174     21.36019     18.69416    103.52777    1174895   -3727319       4048       -312 -22221.9   5501.7
  1    -28.15219     21.45474     62.04993    -69.53545    -811333   18322705      -2829       1409 -27719.4   5801.9
 //////////////
 1    -55.78794     21.60370     39.74462    -90.51890   -1063880    6357274      -3691        524     94.4    398.6
  1    -49.81339     21.60639     44.66585    -87.03792   -1018232    8911431      -3548        719     36.6    381.4
  1    -41.24946     21.60837     51.68389    -81.38365    -951729   12649859      -3320       1000    362.6     71.1
  1    -31.33295     21.61153     59.65275    -73.11366    -853558   16992455      -2977       1315     13.7     30.5
  1     12.60317     21.62923     72.99770     43.92069     479033   24372887       1642       1836   -307.6   -342.4
  1    -75.38629     21.75801     23.77680   -100.86740   -1182186   -1344237      -4116       -105    397.1     81.1
  1    -67.28083     21.75668     30.37275    -96.79034   -1133628    1772700      -3946        157     28.5     23.4
  1    -84.34650     21.90868     16.66733   -105.47262   -1236333   -4594158      -4303       -391    409.1    470.9
  1    -49.23195     21.90416     45.28239    -87.05652   -1018358    9264810      -3548        747      6.0     69.9
  1    -26.54584     21.91026     63.54116    -68.52838    -799635   19140555      -2789       1468     79.3     58.9
  1     -4.15678     21.91750     76.86715    -17.21559    -205109   26552523       -730       1985   -340.7     72.5
  1    -60.65959     22.04188     35.93718    -93.66015   -1097506    4506320      -3822        377    381.7     74.3
  1    -55.86895     22.04257     39.88029    -91.07100   -1067066    6493029      -3716        534    360.7     -1.0
  1    -44.29155     22.04448     49.40498    -84.09739    -983311   11455413      -3427        910     47.5     85.5
  1     13.48453     22.06397     72.81678     47.01226     514860   24289532       1762       1829   -195.3   -309.6
  1    -82.56987     22.30961     18.28556   -104.94702   -1230472   -3827132      -4282       -322    460.8     43.8
  1    -42.50000     -6.14907     32.89829    -53.12946    -613219    2848898      -2147        243  -4664.4     64.6
  1    -41.57930     -6.14838     33.50230    -52.30742    -603323    3124682      -2113        267  -4748.9     46.9
///////////////////////////////////////2015_03_05  
  1    -33.17416     -6.14132     38.67656    -44.17731    -508580    5677381      -1784        470  -4976.1    108.6
  1    -21.83833     -6.13136     44.40741    -31.18047    -358761    8533217      -1264        692  -4983.7    371.3
  1    -16.41463     -6.12578     46.48668    -24.08430    -276405    9597841       -981        773  -4996.0    397.6
  1    -10.27784     -6.11972     48.20419    -15.43725    -177019   10489726       -636        839  -5100.0    477.2
  1     -1.78695     -6.11104     49.32055     -2.72646     -31376   11056737       -132        882  -5083.0    471.9
  1      5.61133     -6.10273     49.01976      8.52583      96781   10908374        313        871  -5016.6    330.8
  1     11.41949     -6.09655     47.96326     17.09816     195364   10325040        653        828  -5048.1    419.2
  1     22.13418     -6.08410     44.32314     31.58022     359144    8485046       1219        688  -4250.0     65.9
  1     32.23803     -6.07276     39.26568     43.24617     493340    5834683       1684        484  -4272.3    454.0
  1     42.33147     -6.06176     33.07470     53.04876     606162    2818241       2076        244  -4272.4     39.6
  1     54.36007     -6.04118     24.68888     62.80930     719648   -1155120       2469        -88  -4385.1     78.8
